environment,method,steps,n_seeds,mean_eprewmean,std_eprewmean,sem_eprewmean,ci95_halfwidth
Miner,PPO,3440000,5,2.594,1.3405708,0.59952148,1.1750621
Miner,PPO,3480000,5,2.892,1.1972343,0.53541946,1.0494221
Miner,PPO,3520000,5,3.114,1.2516709,0.55976424,1.0971379
Miner,PPO,3560000,5,3.07,0.99143835,0.44338471,0.86903403
Miner,PPO,3600000,5,2.83,0.86023253,0.38470768,0.75402706
Miner,PPO,3650000,5,2.902,0.87611072,0.39180863,0.76794491
Miner,PPO,3690000,5,3.024,0.87288602,0.39036649,0.76511833
Miner,PPO,3730000,5,2.97,0.85594976,0.38279237,0.75027305
Miner,PPO,3770000,5,2.99,1.0420413,0.46601502,0.91338944
Miner,PPO,3810000,5,3.082,1.2565707,0.56195551,1.1014328
Miner,PPO,3850000,5,3.1,1.5343565,0.68618511,1.3449228
Miner,PPO,3890000,5,3.016,1.3614808,0.60887273,1.1933905
Miner,PPO,3930000,5,3.08,1.4848401,0.66404066,1.3015197
Miner,PPO,3970000,5,3.282,1.664533,0.74440177,1.4590275
Miner,PPO,4010000,5,3.272,1.4624192,0.65401376,1.281867
Miner,PPO,4060000,5,2.914,1.1922793,0.53320353,1.0450789
Miner,PPO,4100000,5,2.82,1.0821044,0.48393181,0.94850635
Miner,PPO,4140000,5,3.014,0.95565684,0.42738273,0.83767016
Miner,PPO,4180000,5,3.058,0.93555866,0.41839455,0.82005332
Miner,PPO,4220000,5,3.692,1.5271771,0.68297438,1.3386298
Miner,PPO,4260000,5,4.34,1.9831919,0.88691037,1.7383443
Miner,PPO,4300000,5,4.304,2.1329627,0.95388993,1.8696243
Miner,PPO,4340000,5,4.208,2.1855594,0.97741189,1.9157273
Miner,PPO,4380000,5,4.184,1.9611043,0.8770325,1.7189837
Miner,PPO,4420000,5,4.206,2.041906,0.91316811,1.7898095
Miner,PPO,4460000,5,4.534,2.5311717,1.1319744,2.2186698
Miner,PPO,4510000,5,4.506,2.7213103,1.217007,2.3853337
Miner,PPO,4550000,5,4.734,2.7758836,1.2414129,2.4331693
Miner,PPO,4590000,5,4.416,2.4260214,1.0849498,2.1265015
Miner,PPO,4630000,5,4.29,2.45938,1.0998682,2.1557416
Miner,PPO,4670000,5,4.612,2.7626925,1.2355137,2.4216068
Miner,PPO,4710000,5,4.19,2.3722142,1.0608864,2.0793374
Miner,PPO,4750000,5,4.394,2.3112399,1.0336179,2.0258911
Miner,PPO,4790000,5,4.622,2.4906064,1.113833,2.1831127
Miner,PPO,4830000,5,4.66,2.6201431,1.1717636,2.2966567
Miner,PPO,4870000,5,4.722,2.4120572,1.0787048,2.1142614
Miner,PPO,4920000,5,5.382,2.9021664,1.2978883,2.543861
Miner,PPO,4960000,5,5.154,2.517465,1.1258446,2.2066554
Miner,PPO,5000000,5,4.562,2.2754274,1.0176021,1.9945001
Miner,PPO,5040000,5,4.136,2.164366,0.96793388,1.8971504
Miner,PPO,5080000,5,4.244,2.0328133,0.90910175,1.7818394
Miner,PPO,5120000,5,4.796,2.4694291,1.1043623,2.16455
Miner,PPO,5160000,5,4.964,2.8597343,1.278912,2.5066676
Miner,PPO,5200000,5,4.824,2.822017,1.2620444,2.473607
Miner,PPO,5240000,5,4.514,2.7135733,1.2135469,2.3785519
Miner,PPO,5280000,5,4.46,2.9339734,1.3121128,2.5717411
Miner,PPO,5320000,5,4.562,2.5700428,1.1493581,2.2527418
Miner,PPO,5370000,5,4.382,2.4546731,1.0977632,2.1516158
Miner,PPO,5410000,5,4.8,2.9408927,1.3152072,2.5778061
Miner,PPO,5450000,5,4.714,2.7706552,1.2390747,2.4285863
Miner,PPO,5490000,5,4.856,2.8309062,1.2660197,2.4813987
Miner,PPO,5530000,5,4.88,2.6247095,1.1738058,2.3006593
Miner,PPO,5570000,5,5.574,3.1958614,1.4292327,2.801296
Miner,PPO,5610000,5,4.984,2.7501782,1.2299171,2.4106375
Miner,PPO,5650000,5,5.186,3.1728426,1.4189383,2.7811191
Miner,PPO,5690000,5,4.852,2.9288257,1.3098107,2.5672289
Miner,PPO,5730000,5,5.256,3.1776375,1.4210827,2.7853221
Miner,PPO,5780000,5,5.802,3.3496746,1.49802,2.9361193
Miner,PPO,5820000,5,5.522,3.2673261,1.4611927,2.8639376
Miner,PPO,5860000,5,5.13,2.9514742,1.3199394,2.5870812
Miner,PPO,5900000,5,4.904,2.9198767,1.3058086,2.5593848
Miner,PPO,5940000,5,5.58,3.3661402,1.5053837,2.950552
Miner,PPO,5980000,5,5.572,3.3005712,1.4760603,2.8930782
Miner,Exact RAT,41000,5,1.3098,0.22264366,0.099569272,0.19515577
Miner,Exact RAT,81900,5,1.486,0.3171435,0.14183089,0.27798854
Miner,Exact RAT,123000,5,1.694,0.14518953,0.064930732,0.12726424
Miner,Exact RAT,164000,5,1.886,0.30582675,0.13676988,0.26806896
Miner,Exact RAT,205000,5,1.822,0.50306063,0.22497555,0.44095209
Miner,Exact RAT,246000,5,1.788,0.30825314,0.137855,0.27019579
Miner,Exact RAT,287000,5,1.858,0.27280029,0.122,0.23912
Miner,Exact RAT,328000,5,1.686,0.34486229,0.15422711,0.30228513
Miner,Exact RAT,369000,5,1.73,0.35106979,0.15700318,0.30772624
Miner,Exact RAT,410000,5,1.758,0.38127418,0.170511,0.33420155
Miner,Exact RAT,451000,5,1.778,0.47588864,0.21282387,0.41713479
Miner,Exact RAT,492000,5,1.758,0.36642871,0.1638719,0.32118893
Miner,Exact RAT,532000,5,2.066,0.48752436,0.21802752,0.42733394
Miner,Exact RAT,573000,5,2.126,0.65301608,0.29203767,0.57239383
Miner,Exact RAT,614000,5,2.116,0.68138095,0.30472282,0.59725674
Miner,Exact RAT,655000,5,2.256,0.898738,0.40192785,0.78777859
Miner,Exact RAT,696000,5,1.968,0.43187961,0.19314243,0.37855917
Miner,Exact RAT,737000,5,1.852,0.34317634,0.15347312,0.30080732
Miner,Exact RAT,778000,5,2.024,0.52175665,0.23333667,0.45733987
Miner,Exact RAT,819000,5,2.128,0.67688256,0.30271108,0.59331372
Miner,Exact RAT,860000,5,2.068,0.61401954,0.27459789,0.53821186
Miner,Exact RAT,901000,5,2.204,0.85295369,0.38145249,0.74764687
Miner,Exact RAT,942000,5,2.184,0.8462151,0.3784389,0.74174024
Miner,Exact RAT,983000,5,2.26,0.90614568,0.40524067,0.79427171
Miner,Exact RAT,1020000,5,2.192,0.6414203,0.28685188,0.56222968
Miner,Exact RAT,1060000,5,2.108,0.8113384,0.36284156,0.71116946
Miner,Exact RAT,1110000,5,2.202,1.2677421,0.5669515,1.1112249
Miner,Exact RAT,1150000,5,2.316,1.2554402,0.56144991,1.1004418
Miner,Exact RAT,1190000,5,2.29,1.2768124,0.57100788,1.1191754
Miner,Exact RAT,1230000,5,2.338,1.5713275,0.70271901,1.3773292
Miner,Exact RAT,1270000,5,2.17,1.4397569,0.64387887,1.2620026
Miner,Exact RAT,1310000,5,2.016,0.73717705,0.3296756,0.64616417
Miner,Exact RAT,1350000,5,2.088,0.97073168,0.43412441,0.85088384
Miner,Exact RAT,1390000,5,2.334,1.2526692,0.56021067,1.0980129
Miner,Exact RAT,1430000,5,2.418,1.090995,0.48790778,0.95629925
Miner,Exact RAT,1470000,5,2.28,0.99357939,0.44434221,0.87091073
Miner,Exact RAT,1520000,5,2.348,1.4128411,0.63184175,1.2384098
Miner,Exact RAT,1560000,5,2.308,1.0051468,0.44951529,0.88104998
Miner,Exact RAT,1600000,5,2.568,1.1371983,0.50857055,0.99679827
Miner,Exact RAT,1640000,5,2.534,0.86233984,0.3856501,0.7558742
Miner,Exact RAT,1680000,5,2.53,1.1206025,0.50114868,0.98225141
Miner,Exact RAT,1720000,5,2.56,1.6973361,0.7590718,1.4877807
Miner,Exact RAT,1760000,5,2.39,1.6307207,0.72928047,1.4293897
Miner,Exact RAT,1800000,5,2.646,1.6559076,0.74054439,1.451467
Miner,Exact RAT,1840000,5,2.822,1.8822115,0.84175056,1.6498311
Miner,Exact RAT,1880000,5,2.988,1.9431341,0.86899597,1.7032321
Miner,Exact RAT,1930000,5,2.916,1.6735979,0.74845574,1.4669733
Miner,Exact RAT,1970000,5,2.854,1.5671726,0.7008609,1.3736874
Miner,Exact RAT,2010000,5,2.79,1.4582181,0.65213496,1.2781845
Miner,Exact RAT,2050000,5,2.858,1.4006142,0.62637369,1.2276924
Miner,Exact RAT,2090000,5,2.844,1.4233165,0.63652651,1.247592
Miner,Exact RAT,2130000,5,2.502,1.3266009,0.59327397,1.162817
Miner,Exact RAT,2170000,5,2.558,1.3011226,0.58187971,1.1404842
Miner,Exact RAT,2210000,5,2.94,1.5820556,0.70751678,1.3867329
Miner,Exact RAT,2250000,5,3,1.8421048,0.8238143,1.614676
Miner,Exact RAT,2290000,5,2.934,1.7386288,0.77753842,1.5239753
Miner,Exact RAT,2330000,5,2.94,1.7931676,0.80192892,1.5717807
Miner,Exact RAT,2380000,5,3.054,2.0476401,0.91573249,1.7948357
Miner,Exact RAT,2420000,5,3.176,1.7534765,0.78417855,1.53699
Miner,Exact RAT,2460000,5,2.834,1.00014,0.4472762,0.87666135
Miner,Exact RAT,2500000,5,2.874,1.2022188,0.53764858,1.0537912
Miner,Exact RAT,2540000,5,3.052,1.5221925,0.68074518,1.3342606
Miner,Exact RAT,2580000,5,3.23,1.735281,0.77604124,1.5210408
Miner,Exact RAT,2620000,5,3.126,1.624032,0.7262892,1.4235268
Miner,Exact RAT,2660000,5,3.2,1.8410187,0.82332861,1.6137241
Miner,Exact RAT,2700000,5,3.356,1.9139044,0.85592406,1.6776112
Miner,Exact RAT,2740000,5,3.738,2.0864252,0.9330777,1.8288323
Miner,Exact RAT,2790000,5,3.532,1.7791908,0.79567833,1.5595295
Miner,Exact RAT,2830000,5,3.654,2.0057368,0.89699275,1.7581058
Miner,Exact RAT,2870000,5,3.714,2.0947983,0.93682229,1.8361717
Miner,Exact RAT,2910000,5,3.978,2.7566773,1.2328236,2.4163342
Miner,Exact RAT,2950000,5,3.726,1.9238841,0.86038712,1.6863588
Miner,Exact RAT,2990000,5,3.8,1.6477712,0.73690569,1.4443352
Miner,Exact RAT,3030000,5,3.852,2.2967956,1.0271582,2.0132301
Miner,Exact RAT,3070000,5,3.62,2.1241704,0.94995789,1.8619175
Miner,Exact RAT,3110000,5,3.338,1.5059117,0.67346418,1.3199898
Miner,Exact RAT,3150000,5,2.908,1.384294,0.61907512,1.2133872
Miner,Exact RAT,3190000,5,3.884,2.5338863,1.1331884,2.2210493
Miner,Exact RAT,3240000,5,3.538,2.1629193,0.96728693,1.8958824
Miner,Exact RAT,3280000,5,3.628,2.4225544,1.0833993,2.1234626
Miner,Exact RAT,3320000,5,3.728,2.1956138,0.98190835,1.9245404
Miner,Exact RAT,3360000,5,3.542,1.5798006,0.70650832,1.3847563
Miner,Exact RAT,3400000,5,3.218,1.2017778,0.53745139,1.0534047
Miner,Exact RAT,3440000,5,3.312,1.4615642,0.65363139,1.2811175
Miner,Exact RAT,3480000,5,3.3,2.1975782,0.98278685,1.9262622
Miner,Exact RAT,3520000,5,3.29,2.3839253,1.0661238,2.0896027
Miner,Exact RAT,3560000,5,3.302,2.0763598,0.92857633,1.8200096
Miner,Exact RAT,3600000,5,3.69,2.1819945,0.97581761,1.9126025
Miner,Exact RAT,3650000,5,3.816,2.3014843,1.0292551,2.0173399
Miner,Exact RAT,3690000,5,3.8,2.3363112,1.0448301,2.0478671
Miner,Exact RAT,3730000,5,3.578,2.0464042,0.91517976,1.7937523
Miner,Exact RAT,3770000,5,3.946,2.9809613,1.3331264,2.6129277
Miner,Exact RAT,3810000,5,3.686,2.3913553,1.0694466,2.0961153
Miner,Exact RAT,3850000,5,3.952,2.6025987,1.1639175,2.2812783
Miner,Exact RAT,3890000,5,3.71,2.5687059,1.1487602,2.25157
Miner,Exact RAT,3930000,5,3.772,2.2778213,1.0186727,1.9965984
Miner,Exact RAT,3970000,5,3.966,2.125801,0.95068712,1.8633468
Miner,Exact RAT,4010000,5,3.738,2.1233394,0.94958623,1.861189
Miner,Exact RAT,4060000,5,4.134,2.4944298,1.1155429,2.1864641
Miner,Exact RAT,4100000,5,3.872,2.3886126,1.06822,2.0937112
Miner,Exact RAT,4140000,5,3.354,1.7328676,0.77496193,1.5189254
Miner,Exact RAT,4180000,5,3.432,1.742217,0.77914312,1.5271205
Miner,Exact RAT,4220000,5,3.398,1.5724726,0.70323111,1.378333
Miner,Exact RAT,4260000,5,3.746,1.7368448,0.77674063,1.5224116
Miner,Exact RAT,4300000,5,4.212,2.5419618,1.1367999,2.2281278
Miner,Exact RAT,4340000,5,3.686,2.0421141,0.91326119,1.7899919
Miner,Exact RAT,4380000,5,3.776,2.4452873,1.0935657,2.1433888
Miner,Exact RAT,4420000,5,3.848,2.7860581,1.2459631,2.4420876
Miner,Exact RAT,4460000,5,3.828,2.5797519,1.1537001,2.2612523
Miner,Exact RAT,4510000,5,3.622,2.3003739,1.0287585,2.0163666
Miner,Exact RAT,4550000,5,3.842,2.3372676,1.0452579,2.0487054
Miner,Exact RAT,4590000,5,4.146,2.2972875,1.0273782,2.0136613
Miner,Exact RAT,4630000,5,4.012,2.2333428,0.99878126,1.9576113
Miner,Exact RAT,4670000,5,4.014,2.4953918,1.1159731,2.1873073
Miner,Exact RAT,4710000,5,3.798,2.2807937,1.020002,1.9992038
Miner,Exact RAT,4750000,5,4.054,2.4402418,1.0913093,2.1389662
Miner,Exact RAT,4790000,5,3.942,2.04754,0.91568772,1.7947479
Miner,Exact RAT,4830000,5,4.104,2.6043099,1.1646828,2.2827783
Miner,Exact RAT,4870000,5,4.044,2.6025718,1.1639055,2.2812548
Miner,Exact RAT,4920000,5,3.894,2.2744296,1.0171558,1.9936254
Miner,Exact RAT,4960000,5,3.898,2.1703732,0.97062042,1.902416
Miner,Exact RAT,5000000,5,3.904,2.2828338,1.0209143,2.000992
Miner,Exact RAT,5040000,5,3.604,2.0758083,0.92832968,1.8195262
Miner,Exact RAT,5080000,5,3.918,2.3824714,1.0654736,2.0883283
Miner,Exact RAT,5120000,5,4.06,2.4298663,1.0866692,2.1298717
Miner,Exact RAT,5160000,5,4.17,2.4825189,1.1102162,2.1760237
Miner,Exact RAT,5200000,5,3.908,2.3204676,1.0377447,2.0339796
Miner,Exact RAT,5240000,5,3.894,2.3169981,1.036193,2.0309383
Miner,Exact RAT,5280000,5,4.234,2.521325,1.1275708,2.2100388
Miner,Exact RAT,5320000,5,4.142,2.5879181,1.1573522,2.2684102
Miner,Exact RAT,5370000,5,4.212,2.4639541,1.1019138,2.159751
Miner,Exact RAT,5410000,5,4.602,2.4833687,1.1105962,2.1767686
Miner,Exact RAT,5450000,5,4.322,2.2822182,1.020639,2.0004525
Miner,Exact RAT,5490000,5,4.434,2.5191129,1.1265816,2.2080998
Miner,Exact RAT,5530000,5,4.818,2.6687769,1.1935133,2.3392861
Miner,Exact RAT,5570000,5,4.744,2.4750616,1.1068812,2.1694872
Miner,Exact RAT,5610000,5,4.784,2.7811023,1.2437468,2.4377436
Miner,Exact RAT,5650000,5,4.662,2.3234177,1.039064,2.0365654
Miner,Exact RAT,5690000,5,4.232,2.1047969,0.94129379,1.8449358
Miner,Exact RAT,5730000,5,4.232,2.5520717,1.1413212,2.2369895
Miner,Exact RAT,5780000,5,4.528,2.5284422,1.1307537,2.2162773
Miner,Exact RAT,5820000,5,4.418,2.5320585,1.132371,2.2194471
Miner,Exact RAT,5860000,5,4.39,2.5029483,1.1193525,2.1939309
Miner,Exact RAT,5900000,5,4.71,2.4990298,1.1176001,2.1904962
Miner,Exact RAT,5940000,5,4.562,2.376146,1.0626448,2.0827838
Miner,Exact RAT,5980000,5,4.698,2.7743233,1.2407151,2.4318016
StarPilot,PPO,41000,5,2.152,0.39543647,0.17684456,0.34661535
StarPilot,PPO,81900,5,4.346,0.74530531,0.33331067,0.65328891
StarPilot,PPO,123000,5,5.912,0.61296003,0.27412406,0.53728316
StarPilot,PPO,164000,5,7.134,0.15043271,0.067275553,0.13186008
StarPilot,PPO,205000,5,8.106,0.64601084,0.28890483,0.56625346
StarPilot,PPO,246000,5,9.094,0.92199783,0.41232996,0.80816673
StarPilot,PPO,287000,5,9.546,0.87768445,0.39251242,0.76932434
StarPilot,PPO,328000,5,10.524,0.91426473,0.40887162,0.80138837
StarPilot,PPO,369000,5,10.78,0.49193496,0.22,0.4312
StarPilot,PPO,410000,5,11.44,0.92897793,0.41545156,0.81428506
StarPilot,PPO,451000,5,11.558,1.217711,0.5445769,1.0673707
StarPilot,PPO,492000,5,11.99,1.6211107,0.72498276,1.4209662
StarPilot,PPO,532000,5,12,0.9027735,0.40373258,0.79131587
StarPilot,PPO,573000,5,12.38,0.96540147,0.43174066,0.8462117
StarPilot,PPO,614000,5,13.24,1.0114346,0.45232732,0.88656154
StarPilot,PPO,655000,5,12.84,0.72318739,0.32341923,0.6339017
StarPilot,PPO,696000,5,13.5,1.029563,0.46043458,0.90245177
StarPilot,PPO,737000,5,14.06,0.70213959,0.31400637,0.61545248
StarPilot,PPO,778000,5,14.06,1.1371016,0.50852729,0.99671348
StarPilot,PPO,819000,5,14.22,1.5319922,0.68512773,1.3428503
StarPilot,PPO,860000,5,14.28,1.1945711,0.53422842,1.0470877
StarPilot,PPO,901000,5,14.46,1.0114346,0.45232732,0.88656154
StarPilot,PPO,942000,5,14.94,0.75365775,0.33704599,0.66061014
StarPilot,PPO,983000,5,16.28,0.74966659,0.33526109,0.65711174
StarPilot,PPO,1020000,5,15.4,0.83964278,0.37549967,0.73597935
StarPilot,PPO,1060000,5,14.68,1.6192591,0.72415468,1.4193432
StarPilot,PPO,1110000,5,15.7,1.6807736,0.75166482,1.473263
StarPilot,PPO,1150000,5,16.68,1.7369514,0.77678826,1.522505
StarPilot,PPO,1190000,5,15.16,1.8406521,0.82316463,1.6134027
StarPilot,PPO,1230000,5,14.34,1.1865918,0.53065997,1.0400935
StarPilot,PPO,1270000,5,15.04,1.3069047,0.58446557,1.1455525
StarPilot,PPO,1310000,5,16.12,2.0241047,0.90520716,1.774206
StarPilot,PPO,1350000,5,16.22,0.8043631,0.35972211,0.70505535
StarPilot,PPO,1390000,5,15.36,1.4205633,0.63529521,1.2451786
StarPilot,PPO,1430000,5,16.44,1.1414903,0.51048996,1.0005603
StarPilot,PPO,1470000,5,16.16,0.45055521,0.20149442,0.39492906
StarPilot,PPO,1520000,5,16.86,0.65802736,0.29427878,0.57678641
StarPilot,PPO,1560000,5,16.48,0.96020831,0.42941821,0.84165969
StarPilot,PPO,1600000,5,17.34,1.0382678,0.46432747,0.91008184
StarPilot,PPO,1640000,5,17.3,2.0124612,0.9,1.764
StarPilot,PPO,1680000,5,16.28,1.4956604,0.66887966,1.3110041
StarPilot,PPO,1720000,5,16.66,2.1466253,0.96,1.8816
StarPilot,PPO,1760000,5,16.94,0.8988882,0.40199502,0.78791025
StarPilot,PPO,1800000,5,16.24,1.9385562,0.86694867,1.6992194
StarPilot,PPO,1840000,5,18.14,2.1686401,0.96984535,1.9008969
StarPilot,PPO,1880000,5,17.06,2.5540164,1.1421909,2.2386941
StarPilot,PPO,1930000,5,17.24,0.99398189,0.44452222,0.87126354
StarPilot,PPO,1970000,5,17.74,1.236123,0.552811,1.0835096
StarPilot,PPO,2010000,5,18.34,2.1732464,0.97190535,1.9049345
StarPilot,PPO,2050000,5,17.94,1.3649176,0.6104097,1.196403
StarPilot,PPO,2090000,5,17.58,1.6177144,0.72346389,1.4179892
StarPilot,PPO,2130000,5,16.78,2.5781777,1.1529961,2.2598724
StarPilot,PPO,2170000,5,17.06,1.5501613,0.6932532,1.3587763
StarPilot,PPO,2210000,5,17.52,1.6798809,0.7512656,1.4724806
StarPilot,PPO,2250000,5,17.28,1.3809417,0.61757591,1.2104488
StarPilot,PPO,2290000,5,17.94,0.92086915,0.41182521,0.8071774
StarPilot,PPO,2330000,5,18.76,0.78294317,0.35014283,0.68627994
StarPilot,PPO,2380000,5,18.8,1.1247222,0.50299105,0.98586247
StarPilot,PPO,2420000,5,18.02,1.7455658,0.78064076,1.5300559
StarPilot,PPO,2460000,5,18.32,2.1684096,0.96974223,1.9006948
StarPilot,PPO,2500000,5,18.98,1.5270887,0.68293484,1.3385523
StarPilot,PPO,2540000,5,18.26,1.5931102,0.71246053,1.3964226
StarPilot,PPO,2580000,5,19.18,2.6176325,1.1706409,2.2944561
StarPilot,PPO,2620000,5,19.42,1.5089732,0.67483331,1.3226733
StarPilot,PPO,2660000,5,19.78,0.7981228,0.35693137,0.69958548
StarPilot,PPO,2700000,5,18.18,1.7584084,0.78638413,1.5413129
StarPilot,PPO,2740000,5,19.3,1.8881208,0.84439327,1.6550108
StarPilot,PPO,2790000,5,18.38,1.6498485,0.73783467,1.446156
StarPilot,PPO,2830000,5,18.72,1.5562776,0.69598851,1.3641375
StarPilot,PPO,2870000,5,19.8,1.7464249,0.78102497,1.5308089
StarPilot,PPO,2910000,5,20.22,0.97313925,0.4352011,0.85299416
StarPilot,PPO,2950000,5,20.22,2.0873428,0.93348808,1.8296366
StarPilot,PPO,2990000,5,19.92,1.9537144,0.87372765,1.7125062
StarPilot,PPO,3030000,5,19.98,1.564289,0.6995713,1.3711597
StarPilot,PPO,3070000,5,20.1,1.7888544,0.8,1.568
StarPilot,PPO,3110000,5,19.94,2.2456625,1.0042908,1.96841
StarPilot,PPO,3150000,5,19.42,1.4805404,0.66211781,1.2977509
StarPilot,PPO,3190000,5,19.82,1.6604216,0.74256313,1.4554237
StarPilot,PPO,3240000,5,19.76,0.77006493,0.34438351,0.67499167
StarPilot,PPO,3280000,5,19.4,1.9196354,0.85848704,1.6826346
StarPilot,PPO,3320000,5,19.98,1.6932218,0.7572318,1.4841743
StarPilot,PPO,3360000,5,20.18,1.6649324,0.74458042,1.4593776
StarPilot,PPO,3400000,5,20.46,3.2207142,1.4403472,2.8230805
StarPilot,PPO,3440000,5,19.52,2.2331592,0.99869915,1.9574503
StarPilot,PPO,3480000,5,19.54,2.2356207,0.99979998,1.959608
StarPilot,PPO,3520000,5,20.78,2.0290392,0.90741391,1.7785313
StarPilot,PPO,3560000,5,20.66,1.6318701,0.72979449,1.4303972
StarPilot,PPO,3600000,5,20.42,2.0680909,0.92487837,1.8127616
StarPilot,PPO,3650000,5,20.04,1.7386777,0.77756029,1.5240182
StarPilot,PPO,3690000,5,19.88,0.67601775,0.30232433,0.59255569
StarPilot,PPO,3730000,5,19.66,1.6334014,0.73047929,1.4317394
StarPilot,PPO,3770000,5,19.98,2.9524566,1.3203787,2.5879423
StarPilot,PPO,3810000,5,20,3.3563373,1.5009997,2.9419593
StarPilot,PPO,3850000,5,20.84,2.6538651,1.1868446,2.3262153
StarPilot,PPO,3890000,5,19.82,3.1212177,1.395851,2.735868
StarPilot,PPO,3930000,5,18.38,3.0490982,1.3635982,2.6726524
StarPilot,PPO,3970000,5,19.44,2.1125814,0.94477511,1.8517592
StarPilot,PPO,4010000,5,19.46,2.6801119,1.1985825,2.3492217
StarPilot,PPO,4060000,5,18.86,3.0533588,1.3655036,2.676387
StarPilot,PPO,4100000,5,19.2,2.6296388,1.1760102,2.30498
StarPilot,PPO,4140000,5,19.9,2.4114311,1.0784248,2.1137126
StarPilot,PPO,4180000,5,20.5,2.0099751,0.8988882,1.7618209
StarPilot,PPO,4220000,5,21.16,1.8008331,0.80535706,1.5784998
StarPilot,PPO,4260000,5,20.36,0.98640762,0.4411349,0.8646244
StarPilot,PPO,4300000,5,21.28,1.3736812,0.6143289,1.2040846
StarPilot,PPO,4340000,5,20.78,1.7739786,0.79334734,1.5549608
StarPilot,PPO,4380000,5,21.44,4.7721065,2.1341509,4.1829357
StarPilot,PPO,4420000,5,21.54,3.6800815,1.6457825,3.2257337
StarPilot,PPO,4460000,5,22.32,3.0687131,1.3723702,2.6898456
StarPilot,PPO,4510000,5,21.88,4.1673733,1.863706,3.6528637
StarPilot,PPO,4550000,5,19.86,2.2423202,1.0027961,1.9654803
StarPilot,PPO,4590000,5,21.06,2.7772288,1.2420145,2.4343484
StarPilot,PPO,4630000,5,20.54,2.177843,0.97396098,1.9089635
StarPilot,PPO,4670000,5,22.1,1.6309506,0.7293833,1.4295913
StarPilot,PPO,4710000,5,21.56,2.2622997,1.0117312,1.9829931
StarPilot,PPO,4750000,5,23.28,1.8912959,0.84581322,1.6577939
StarPilot,PPO,4790000,5,21.92,0.75630682,0.33823069,0.66293215
StarPilot,PPO,4830000,5,21.92,2.1358839,0.95519631,1.8721848
StarPilot,PPO,4870000,5,20.38,2.9456748,1.3173458,2.5819978
StarPilot,PPO,4920000,5,20.04,2.8413025,1.2706691,2.4905115
StarPilot,PPO,4960000,5,20.58,3.1586389,1.4125863,2.7686691
StarPilot,PPO,5000000,5,22.24,2.4643458,1.1020889,2.1600943
StarPilot,PPO,5040000,5,22.62,2.7261695,1.2191801,2.3895929
StarPilot,PPO,5080000,5,21.72,1.7612496,0.78765475,1.5438033
StarPilot,PPO,5120000,5,21.7,3.4212571,1.5300327,2.9988641
StarPilot,PPO,5160000,5,21.16,3.5892896,1.6051791,3.1461511
StarPilot,PPO,5200000,5,20.62,3.6975668,1.6536021,3.2410602
StarPilot,PPO,5240000,5,21.26,2.4694129,1.104355,2.1645358
StarPilot,PPO,5280000,5,19.72,2.91839,1.3051437,2.5580816
StarPilot,PPO,5320000,5,21.26,2.6735744,1.1956588,2.3434913
StarPilot,PPO,5370000,5,21.76,2.9483894,1.3185598,2.5843772
StarPilot,PPO,5410000,5,22.1,2.7919527,1.2485992,2.4472545
StarPilot,PPO,5450000,5,21.76,3.7500667,1.6770808,3.2870784
StarPilot,PPO,5490000,5,23.16,3.9834658,1.7814601,3.4916617
StarPilot,PPO,5530000,5,20.56,2.8395422,1.2698819,2.4889685
StarPilot,PPO,5570000,5,21.42,2.9175332,1.3047605,2.5573306
StarPilot,PPO,5610000,5,20.76,2.9322346,1.3113352,2.570217
StarPilot,PPO,5650000,5,22.28,3.1610125,1.4136478,2.7707496
StarPilot,PPO,5690000,5,22.16,1.7615334,0.7877817,1.5440521
StarPilot,PPO,5730000,5,21.9,1.0511898,0.47010637,0.92140849
StarPilot,PPO,5780000,5,22.14,2.2788155,1.0191173,1.9974698
StarPilot,PPO,5820000,5,21.5,1.7248188,0.77136243,1.5118704
StarPilot,PPO,5860000,5,22.54,2.0995238,0.93893557,1.8403137
StarPilot,PPO,5900000,5,23.18,1.8376616,0.82182723,1.6107814
StarPilot,PPO,5940000,5,22.32,3.5548558,1.5897799,3.1159685
StarPilot,PPO,5980000,5,20.88,1.3989282,0.62561969,1.2262146
StarPilot,Exact RAT,41000,5,1.746,0.21137644,0.094530418,0.18527962
StarPilot,Exact RAT,81900,5,2.742,0.47060599,0.2104614,0.41250434
StarPilot,Exact RAT,123000,5,4.69,0.47449974,0.21220273,0.41591736
StarPilot,Exact RAT,164000,5,6.112,0.55854275,0.24978791,0.4895843
StarPilot,Exact RAT,205000,5,7.166,0.35295892,0.15784803,0.30938214
StarPilot,Exact RAT,246000,5,8.852,0.69976425,0.31294408,0.61337041
StarPilot,Exact RAT,287000,5,9.704,0.61296819,0.27412771,0.53729031
StarPilot,Exact RAT,328000,5,10.104,0.97184361,0.43462167,0.85185848
StarPilot,Exact RAT,369000,5,10.9,0.53385391,0.23874673,0.46794359
StarPilot,Exact RAT,410000,5,11.4,0.9460444,0.42308392,0.82924448
StarPilot,Exact RAT,451000,5,11.84,0.74027022,0.33105891,0.64887546
StarPilot,Exact RAT,492000,5,12.24,1.2300406,0.5500909,1.0781782
StarPilot,Exact RAT,532000,5,11.58,0.85848704,0.38392708,0.75249707
StarPilot,Exact RAT,573000,5,12.48,0.80746517,0.3611094,0.70777443
